CustomerID,Age,Gender,SubscriptionType,MonthlyCharges,TenureMonths,SupportTickets,PaymentMethod,SatisfactionScore,UsageHoursPerWeek,Churn
CUST-1368,58.0,Female,Premium,105.23,19,2,Mailed Check,8.0,24.5,No
CUST-4054,69.0,Female,Enterprise,138.92,66,1,Electronic Check,9.0,45.1,No
CUST-4325,37.0,Male,Premium,107.25,31,0,Electronic Check,9.0,27.5,No
CUST-3851,31.0,Female,Premium,88.96,67,2,Credit Card,3.0,31.0,No
CUST-2374,41.0,Male,Enterprise,166.7,34,6,Bank Transfer,1.0,29.2,Yes
CUST-1773,22.0,Female,Basic,56.31,40,4,Bank Transfer,1.0,25.6,Yes
CUST-4459,52.0,Female,Premium,84.21,52,0,Mailed Check,6.0,33.2,No
CUST-4164,54.0,Male,Enterprise,173.7,55,0,Credit Card,10.0,28.3,No
CUST-3795,71.0,Female,,118.11,71,3,Mailed Check,1.0,9.8,Yes
CUST-1499,75.0,Female,Premium,84.93,39,2,Electronic Check,5.0,6.5,No
CUST-3365,29.0,Male,Basic,77.35,4,0,Bank Transfer,10.0,23.0,No
CUST-1436,20.0,Female,Premium,70.0,40,2,Electronic Check,3.0,29.0,Yes
CUST-1366,52.0,Female,Basic,70.91,62,0,Credit Card,10.0,22.5,No
CUST-2069,23.0,Male,Basic,43.07,36,0,Credit Card,8.0,12.3,No
CUST-1277,41.0,Female,Basic,57.3,58,3,Electronic Check,4.0,36.4,No
CUST-3349,24.0,Male,Premium,92.28,30,0,Electronic Check,10.0,9.5,No
CUST-2922,21.0,Male,Premium,109.6,33,4,Mailed Check,5.0,12.4,Yes
CUST-2337,20.0,Male,Basic,49.49,11,3,Electronic Check,3.0,26.1,Yes
CUST-1408,36.0,Female,Basic,48.29,19,1,Mailed Check,10.0,25.2,No
CUST-2421,53.0,Male,Basic,56.45,4,2,Electronic Check,5.0,26.4,No
CUST-2053,49.0,Female,Basic,43.28,58,0,Electronic Check,7.0,31.8,No
CUST-1845,31.0,Male,Premium,127.08,55,2,Mailed Check,,15.2,Yes
CUST-2510,71.0,Female,Enterprise,154.3,45,0,Bank Transfer,9.0,11.4,No
CUST-4044,71.0,Male,Basic,64.69,46,3,Credit Card,8.0,12.8,No
CUST-2765,34.0,Female,Basic,56.16,66,2,Bank Transfer,6.0,16.8,No
CUST-3603,67.0,Female,Enterprise,138.03,45,1,Credit Card,7.0,44.2,No
CUST-2616,53.0,Male,Enterprise,126.93,66,0,Bank Transfer,10.0,43.2,No
CUST-2648,47.0,Female,Basic,66.44,68,5,Credit Card,4.0,30.5,No
CUST-2152,62.0,Male,Premium,70.8,50,4,Electronic Check,3.0,43.2,Yes
CUST-2950,42.0,Male,Premium,77.2,1,2,Credit Card,7.0,20.1,No
CUST-3272,64.0,Male,Premium,91.92,47,2,Electronic Check,4.0,22.8,No
CUST-3966,39.0,Female,Enterprise,152.13,70,2,Electronic Check,7.0,29.5,No
CUST-1945,27.0,Male,Premium,86.49,10,5,Electronic Check,2.0,39.6,Yes
CUST-1200,45.0,Male,Basic,63.17,15,4,Bank Transfer,5.0,32.2,Yes
CUST-2353,55.0,Male,Basic,46.97,13,1,Bank Transfer,9.0,40.4,No
CUST-2851,48.0,Male,Enterprise,153.14,28,0,Mailed Check,10.0,33.8,No
CUST-1802,62.0,Female,Basic,35.27,69,7,Credit Card,3.0,30.3,Yes
CUST-3130,67.0,Male,Basic,71.47,24,1,Credit Card,9.0,21.1,No
CUST-4267,55.0,Female,Enterprise,158.49,51,5,Electronic Check,5.0,22.5,Yes
CUST-3346,45.0,Male,Basic,59.88,7,0,Credit Card,8.0,35.8,No
CUST-1232,32.0,Female,Basic,52.59,64,10,Credit Card,6.0,18.7,Yes
CUST-2135,,Male,Enterprise,214.18,17,1,Bank Transfer,6.0,23.9,No
CUST-2583,50.0,Female,Enterprise,133.19,69,1,Electronic Check,7.0,32.0,No
CUST-2899,70.0,Male,Enterprise,160.07,41,2,Bank Transfer,1.0,25.9,Yes
CUST-3665,38.0,Male,Enterprise,164.1,10,0,Bank Transfer,9.0,17.6,No
CUST-2508,66.0,Female,Premium,87.08,68,4,Bank Transfer,6.0,24.6,No
CUST-3047,57.0,Male,Enterprise,142.38,18,3,Electronic Check,7.0,1.6,Yes
CUST-4374,32.0,Female,Premium,130.0,28,2,Electronic Check,7.0,27.1,No
CUST-3421,68.0,Female,Basic,68.77,52,2,Mailed Check,3.0,26.1,Yes
CUST-2923,35.0,Female,Basic,39.76,19,5,Mailed Check,7.0,28.5,Yes
CUST-1105,70.0,Male,Premium,106.37,37,0,Credit Card,7.0,26.5,No
CUST-3627,43.0,Male,Basic,45.98,53,5,Electronic Check,1.0,19.7,Yes
CUST-2460,64.0,Female,Premium,102.12,40,1,Bank Transfer,9.0,43.3,No
CUST-4213,25.0,Female,Premium,104.94,4,0,Electronic Check,10.0,38.9,No
CUST-2652,49.0,Female,Enterprise,166.59,16,5,Bank Transfer,2.0,17.6,Yes
CUST-2296,47.0,Male,Premium,105.31,37,7,Mailed Check,4.0,34.7,Yes
CUST-2290,46.0,Male,Premium,103.5,3,3,Bank Transfer,9.0,22.2,No
CUST-2201,48.0,Male,Basic,48.41,41,5,Credit Card,3.0,19.7,Yes
CUST-3799,26.0,Female,Basic,36.73,71,5,Electronic Check,5.0,13.7,No
CUST-3132,44.0,Female,Premium,102.8,60,2,Electronic Check,8.0,24.8,No
CUST-2115,73.0,Female,Basic,41.9,13,10,Bank Transfer,1.0,27.0,No
CUST-2426,,Male,Premium,,21,3,Mailed Check,8.0,32.3,No
CUST-3667,18.0,Male,,106.89,59,5,Electronic Check,3.0,24.7,Yes
CUST-2515,24.0,Female,,152.93,36,0,Bank Transfer,6.0,27.8,No
CUST-4450,54.0,Female,Basic,38.94,66,2,Bank Transfer,3.0,12.0,No
CUST-2794,29.0,Male,Enterprise,173.13,37,7,Mailed Check,,25.0,Yes
CUST-3996,43.0,Female,Basic,45.5,37,2,Electronic Check,10.0,21.2,No
CUST-3972,70.0,Male,Enterprise,143.51,53,4,Credit Card,6.0,21.5,No
CUST-1995,51.0,Male,Premium,,43,7,Credit Card,2.0,28.8,Yes
CUST-1465,46.0,Female,Enterprise,150.71,46,0,Electronic Check,10.0,18.2,No
CUST-2538,64.0,Female,Basic,49.78,71,1,Mailed Check,6.0,19.7,No
CUST-2158,51.0,Male,Enterprise,159.22,71,5,Bank Transfer,5.0,24.8,No
CUST-3842,54.0,Male,Basic,42.26,54,6,Credit Card,3.0,21.1,Yes
CUST-2787,66.0,Male,Premium,85.41,34,3,Bank Transfer,7.0,22.0,No
CUST-3578,33.0,Female,Basic,61.65,50,2,Mailed Check,3.0,19.3,Yes
CUST-2481,44.0,Female,Enterprise,143.74,13,5,Credit Card,1.0,10.0,Yes
CUST-1213,18.0,Male,Premium,130.0,44,1,Bank Transfer,9.0,13.4,No
CUST-2037,64.0,Male,Premium,106.67,42,0,Credit Card,10.0,37.5,No
CUST-4422,58.0,Male,Enterprise,140.92,30,4,Credit Card,5.0,31.1,Yes
CUST-1901,27.0,Male,Basic,47.65,38,2,Electronic Check,6.0,29.0,No
CUST-2314,31.0,Female,Basic,57.05,26,5,Bank Transfer,6.0,36.5,Yes
CUST-4110,68.0,Female,Enterprise,151.09,54,1,Electronic Check,7.0,32.0,No
CUST-1742,59.0,Female,Premium,107.52,63,6,Electronic Check,6.0,16.8,No
CUST-4107,26.0,Male,Enterprise,158.23,70,1,Mailed Check,10.0,22.4,No
CUST-3743,21.0,Female,Basic,52.68,62,5,Bank Transfer,2.0,39.3,Yes
CUST-3253,55.0,Female,Enterprise,148.47,41,3,Credit Card,3.0,25.2,Yes
CUST-1510,50.0,Female,Premium,117.51,7,5,Mailed Check,6.0,9.2,Yes
CUST-1598,75.0,Male,Enterprise,187.3,71,7,Credit Card,6.0,24.2,No
CUST-2785,54.0,Male,Basic,32.66,29,0,Bank Transfer,10.0,34.2,No
CUST-1982,34.0,Male,Basic,59.4,10,0,Credit Card,10.0,17.9,No
CUST-2164,36.0,Female,Premium,113.75,35,0,Bank Transfer,10.0,43.0,Yes
CUST-4111,24.0,Female,Enterprise,148.5,28,0,Bank Transfer,8.0,29.5,No
CUST-1519,62.0,Male,Basic,63.33,17,5,Credit Card,3.0,23.8,Yes
CUST-2176,74.0,Male,Premium,113.79,32,1,Bank Transfer,10.0,25.6,No
CUST-1768,26.0,Male,Basic,64.21,64,5,Electronic Check,5.0,32.6,No
CUST-3347,37.0,Male,Enterprise,120.38,1,0,Electronic Check,5.0,27.4,Yes
CUST-4254,24.0,Female,Basic,46.73,4,0,Mailed Check,10.0,15.1,No
CUST-1124,68.0,Female,Premium,123.97,22,4,Bank Transfer,6.0,25.6,Yes
CUST-4339,,Female,Enterprise,172.95,63,0,Credit Card,10.0,26.0,No
CUST-2129,68.0,Female,Basic,47.48,13,2,Electronic Check,3.0,20.7,Yes
CUST-1820,50.0,Female,Enterprise,165.59,4,0,Electronic Check,3.0,23.4,Yes
CUST-1101,33.0,Female,Enterprise,163.37,69,4,Credit Card,5.0,28.8,No
CUST-4108,45.0,Male,Enterprise,144.53,31,5,Credit Card,3.0,15.4,Yes
CUST-4265,25.0,Male,Premium,130.0,40,3,Mailed Check,1.0,15.5,Yes
CUST-3698,19.0,Male,Premium,102.12,48,3,Credit Card,5.0,17.5,No
CUST-4089,68.0,Male,Premium,94.32,1,7,Bank Transfer,3.0,28.4,Yes
CUST-2104,39.0,Female,Premium,112.91,65,0,Mailed Check,7.0,8.7,No
CUST-3258,70.0,Male,Enterprise,145.04,6,5,Bank Transfer,5.0,22.4,Yes
CUST-3612,44.0,Male,,78.74,42,3,Bank Transfer,5.0,16.2,No
CUST-3827,50.0,Female,Premium,96.36,45,4,Credit Card,4.0,11.4,Yes
CUST-2236,64.0,Female,Premium,99.52,15,3,Electronic Check,5.0,22.0,Yes
CUST-2884,51.0,Female,Basic,45.93,67,1,Mailed Check,10.0,35.3,No
CUST-4116,21.0,Female,Premium,115.79,44,1,Mailed Check,7.0,19.0,No
CUST-1983,65.0,Male,Basic,49.31,7,6,Bank Transfer,4.0,7.5,Yes
CUST-1457,34.0,Male,Enterprise,171.0,54,2,Mailed Check,9.0,24.0,No
CUST-3635,42.0,Female,Basic,55.71,5,4,Credit Card,1.0,28.3,Yes
CUST-3515,45.0,Male,Enterprise,176.72,33,6,Credit Card,2.0,27.1,Yes
CUST-1382,50.0,Male,Basic,42.47,7,2,Electronic Check,2.0,33.5,No
CUST-4294,53.0,Female,Enterprise,151.59,26,1,Electronic Check,8.0,42.8,No
CUST-2488,42.0,Male,Basic,64.46,64,6,Bank Transfer,1.0,30.7,Yes
CUST-3167,63.0,Male,Enterprise,170.79,47,2,Mailed Check,9.0,49.1,No
CUST-2011,47.0,Male,Basic,32.05,44,6,Electronic Check,7.0,23.2,No
CUST-4314,72.0,Female,Enterprise,140.83,42,5,Credit Card,2.0,26.1,Yes
CUST-3766,28.0,Male,Premium,130.0,54,0,Electronic Check,9.0,27.0,No
CUST-1663,24.0,Male,Basic,37.52,25,1,Credit Card,6.0,39.3,No
CUST-2335,23.0,Male,Enterprise,128.24,11,2,Bank Transfer,7.0,15.2,No
CUST-2511,39.0,Female,Basic,38.94,58,1,Credit Card,7.0,41.9,No
CUST-4201,65.0,Male,Basic,44.46,26,1,Credit Card,8.0,9.2,No
CUST-2415,50.0,Female,Basic,51.21,17,2,Bank Transfer,6.0,31.6,No
CUST-4036,35.0,Female,Premium,116.13,66,5,Credit Card,6.0,19.5,No
CUST-3771,56.0,Male,Enterprise,144.46,17,3,Electronic Check,4.0,7.1,Yes
CUST-3693,20.0,Male,Premium,97.82,55,0,Electronic Check,9.0,37.2,No
CUST-2860,57.0,Female,Enterprise,134.27,63,5,Bank Transfer,7.0,30.9,No
CUST-1846,32.0,Female,Basic,58.69,64,3,Electronic Check,8.0,29.4,No
CUST-1543,70.0,Female,Premium,70.0,14,0,Bank Transfer,10.0,40.3,No
CUST-3342,29.0,Female,Basic,50.78,26,2,Credit Card,5.0,27.0,No
CUST-3637,30.0,Female,Premium,87.62,1,3,Bank Transfer,6.0,21.5,Yes
CUST-3648,21.0,Male,Enterprise,151.73,31,1,Mailed Check,7.0,17.1,No
CUST-2103,73.0,Female,Basic,43.79,14,4,Credit Card,2.0,21.5,Yes
CUST-3379,46.0,Male,Basic,52.71,57,1,Credit Card,8.0,9.2,No
CUST-2456,68.0,Female,,48.15,33,1,Bank Transfer,6.0,37.4,No
CUST-2739,64.0,Male,Basic,49.03,28,3,Bank Transfer,3.0,27.4,Yes
CUST-3863,56.0,Female,Basic,35.4,65,3,Credit Card,1.0,30.9,Yes
CUST-3355,75.0,Male,Basic,39.66,6,1,Bank Transfer,9.0,12.7,No
CUST-4327,61.0,Female,Basic,55.63,58,5,Bank Transfer,6.0,21.6,No
CUST-2049,21.0,Male,Basic,31.87,35,1,Credit Card,4.0,12.5,Yes
CUST-3516,74.0,Female,Enterprise,192.84,65,1,Bank Transfer,7.0,29.5,No
CUST-2692,40.0,Male,Premium,130.0,49,1,Electronic Check,9.0,6.0,No
CUST-2816,43.0,Female,Basic,46.56,15,0,Bank Transfer,9.0,4.8,No
CUST-2271,52.0,Male,Premium,111.6,66,2,Bank Transfer,7.0,1.8,No
CUST-1238,69.0,Male,Enterprise,174.27,39,3,Electronic Check,1.0,26.5,Yes
CUST-3228,32.0,Male,Enterprise,171.54,20,3,Bank Transfer,3.0,24.2,Yes
CUST-3437,68.0,Male,Premium,90.6,63,0,Bank Transfer,9.0,27.5,No
CUST-2134,45.0,Male,Premium,97.43,71,2,Bank Transfer,3.0,27.4,No
CUST-3311,50.0,Female,Premium,88.06,33,9,Mailed Check,2.0,21.9,Yes
CUST-3422,49.0,Female,Basic,37.69,70,2,Credit Card,7.0,32.6,No
CUST-1164,56.0,Female,Basic,58.22,12,1,Bank Transfer,7.0,15.3,Yes
CUST-2453,18.0,Female,Enterprise,140.29,31,0,Credit Card,9.0,46.2,No
CUST-1253,19.0,Male,Basic,35.04,48,1,Mailed Check,10.0,35.5,No
CUST-2398,28.0,Female,Premium,107.86,71,3,Credit Card,5.0,39.9,No
CUST-3113,36.0,Male,Enterprise,185.58,67,4,Electronic Check,4.0,31.7,No
CUST-1931,72.0,Female,Premium,114.11,26,0,Credit Card,9.0,15.7,No
CUST-3230,63.0,Male,,124.3,36,10,Bank Transfer,3.0,14.6,Yes
CUST-3426,70.0,Male,Basic,53.76,12,2,Mailed Check,6.0,27.4,Yes
CUST-2962,27.0,Female,Basic,59.23,68,6,Electronic Check,3.0,35.4,Yes
CUST-2399,27.0,Male,Basic,59.94,6,10,Bank Transfer,1.0,25.2,Yes
CUST-4351,63.0,Female,Enterprise,166.42,34,4,Mailed Check,5.0,31.7,Yes
CUST-2903,73.0,Male,Basic,62.46,65,3,Electronic Check,4.0,27.7,No
CUST-4487,69.0,Female,Premium,117.08,22,0,Credit Card,8.0,32.8,No
CUST-2091,60.0,Female,Basic,45.47,41,1,Electronic Check,10.0,5.4,No
CUST-3819,53.0,Male,Basic,62.41,62,0,Electronic Check,7.0,33.0,No
CUST-2182,23.0,Female,Premium,105.65,32,5,Credit Card,5.0,34.2,Yes
CUST-1594,50.0,Male,Basic,31.34,60,6,Electronic Check,2.0,35.7,Yes
CUST-1678,54.0,Female,Basic,32.66,31,2,Bank Transfer,6.0,13.6,No
CUST-1042,68.0,Male,Enterprise,167.85,50,6,Bank Transfer,2.0,33.5,Yes
CUST-2967,58.0,Male,Premium,105.72,10,0,Credit Card,9.0,26.0,No
CUST-2422,65.0,Female,Enterprise,138.59,11,0,Bank Transfer,8.0,33.5,No
CUST-3195,46.0,Male,Enterprise,153.96,43,1,Mailed Check,4.0,41.6,No
CUST-1244,56.0,Male,Basic,,6,2,Credit Card,8.0,30.8,No
CUST-2125,35.0,Female,Basic,32.19,11,4,Bank Transfer,8.0,40.3,No
CUST-2269,55.0,Male,Basic,42.81,47,10,Credit Card,2.0,18.5,Yes
CUST-2447,43.0,Female,Basic,50.71,72,2,Credit Card,8.0,42.7,No
CUST-2234,66.0,Female,Enterprise,125.8,10,2,Credit Card,6.0,19.8,Yes
CUST-1262,36.0,Male,Basic,41.91,27,2,Credit Card,6.0,40.7,No
CUST-2256,19.0,Male,Premium,103.46,54,8,Bank Transfer,1.0,18.3,Yes
CUST-4475,34.0,Female,Enterprise,171.69,56,4,Credit Card,1.0,12.9,Yes
CUST-1835,54.0,Male,Enterprise,174.48,17,1,Bank Transfer,8.0,24.2,No
CUST-4173,69.0,Male,Premium,102.43,60,3,Electronic Check,,15.3,No
CUST-3308,58.0,Male,Basic,34.62,67,3,Electronic Check,6.0,30.6,No
CUST-2980,52.0,Male,Premium,122.96,70,2,Credit Card,8.0,20.7,No
CUST-3858,38.0,Female,Premium,93.66,63,1,Mailed Check,8.0,12.4,No
CUST-1341,37.0,Male,Enterprise,110.0,7,2,Credit Card,1.0,41.8,Yes
CUST-3511,18.0,Female,Basic,42.96,70,8,Mailed Check,1.0,39.0,No
CUST-1749,52.0,Female,Basic,58.37,31,1,Bank Transfer,5.0,28.6,No
CUST-3581,72.0,Male,Basic,57.44,39,4,Electronic Check,5.0,21.5,Yes
CUST-1481,25.0,Male,Premium,91.52,13,3,Credit Card,3.0,33.9,Yes
CUST-2310,57.0,Male,Premium,90.06,19,3,Electronic Check,2.0,24.7,Yes
CUST-2887,30.0,Male,Premium,92.39,69,0,Credit Card,10.0,23.9,Yes
CUST-2589,49.0,Male,Basic,63.33,10,3,Mailed Check,6.0,21.5,Yes
CUST-1784,34.0,Male,Basic,49.05,31,2,Credit Card,1.0,13.6,Yes
CUST-4028,26.0,Male,Premium,130.0,67,5,Bank Transfer,3.0,35.0,Yes
CUST-3674,46.0,Female,Premium,80.35,48,7,Bank Transfer,2.0,22.4,Yes
CUST-3320,43.0,Female,Basic,54.01,56,5,Electronic Check,3.0,28.7,Yes
CUST-3835,51.0,Female,Premium,118.52,27,10,Bank Transfer,1.0,1.0,Yes
CUST-4410,49.0,Female,Basic,52.11,63,4,Electronic Check,4.0,24.3,No
CUST-3212,66.0,Male,Enterprise,,65,1,Mailed Check,6.0,31.4,No
CUST-2361,39.0,Male,Premium,94.29,64,2,Electronic Check,2.0,19.7,Yes
CUST-4438,51.0,Male,Enterprise,111.69,72,5,Credit Card,4.0,22.1,No
CUST-3336,26.0,Male,Premium,78.8,2,7,Electronic Check,3.0,29.5,Yes
CUST-4389,46.0,Male,Enterprise,149.26,55,0,Credit Card,6.0,6.0,No
CUST-4359,60.0,Male,Basic,41.88,43,0,Mailed Check,8.0,17.9,No
CUST-2814,58.0,Male,Premium,97.29,4,4,Credit Card,3.0,26.5,Yes
CUST-2128,52.0,Male,Premium,118.34,24,7,Credit Card,1.0,16.1,Yes
CUST-1627,29.0,Female,Premium,82.74,53,3,Bank Transfer,1.0,29.0,Yes
CUST-1348,28.0,Male,Basic,33.21,54,3,Bank Transfer,6.0,36.5,Yes
CUST-3259,70.0,Male,Basic,50.27,62,1,Credit Card,6.0,10.9,No
CUST-3010,20.0,Male,Basic,40.41,38,0,Credit Card,10.0,25.6,No
CUST-1980,47.0,Female,Basic,47.59,40,7,Credit Card,3.0,22.9,Yes
CUST-4219,40.0,Male,Enterprise,159.06,56,1,Credit Card,8.0,15.0,No
CUST-2537,68.0,Female,Basic,61.59,61,1,Bank Transfer,9.0,13.6,No
CUST-1912,35.0,Female,Basic,45.38,31,0,Bank Transfer,10.0,19.4,No
CUST-3214,41.0,Female,Enterprise,159.37,63,3,Credit Card,2.0,22.4,Yes
CUST-1633,60.0,Female,Basic,46.29,60,0,Credit Card,8.0,24.0,Yes
CUST-2137,74.0,Male,,43.53,24,5,Credit Card,1.0,2.2,Yes
CUST-1446,41.0,Male,Basic,40.8,65,0,Credit Card,8.0,19.4,No
CUST-1618,33.0,Female,Basic,50.6,10,0,Bank Transfer,8.0,45.2,No
CUST-3030,23.0,Female,Basic,52.94,46,1,Credit Card,8.0,23.5,No
CUST-2499,43.0,Male,Enterprise,169.79,44,2,Credit Card,6.0,39.3,No
CUST-3753,25.0,Male,Basic,33.47,49,2,Electronic Check,6.0,18.2,No
CUST-2585,64.0,Male,Premium,108.81,18,0,Credit Card,8.0,15.4,No
CUST-4299,71.0,Female,Premium,105.5,18,6,Mailed Check,1.0,54.2,Yes
CUST-3469,73.0,Male,Basic,49.27,47,10,Credit Card,2.0,20.5,Yes
CUST-2750,36.0,Female,Enterprise,166.34,4,6,Credit Card,7.0,13.4,Yes
CUST-1354,37.0,Female,Basic,68.81,47,0,Bank Transfer,9.0,32.0,No
CUST-2233,37.0,Male,Basic,47.25,22,0,Mailed Check,9.0,24.2,No
CUST-1614,62.0,Female,Premium,88.87,19,4,Electronic Check,2.0,27.3,Yes
CUST-3576,62.0,Male,Basic,51.03,72,8,Credit Card,1.0,29.1,Yes
CUST-2514,66.0,Male,Premium,87.17,52,8,Electronic Check,5.0,32.9,Yes
CUST-3931,64.0,Male,Premium,113.39,3,2,Bank Transfer,8.0,11.4,No
CUST-2873,30.0,Female,Basic,54.49,38,1,Bank Transfer,9.0,28.9,No
CUST-3241,37.0,Male,Basic,24.05,33,0,Credit Card,9.0,14.2,No
CUST-1058,67.0,Male,Basic,46.72,66,3,Bank Transfer,5.0,31.0,No
CUST-3497,31.0,Female,Basic,47.89,46,2,Credit Card,5.0,43.0,No
CUST-2698,74.0,Female,Enterprise,131.51,67,5,Bank Transfer,1.0,33.8,Yes
CUST-3588,,Male,Enterprise,137.96,44,3,Mailed Check,5.0,21.1,No
CUST-2254,27.0,Female,Basic,48.4,63,0,Credit Card,7.0,18.0,No
CUST-4468,27.0,Female,Basic,46.23,31,3,Electronic Check,5.0,26.4,Yes
CUST-3222,63.0,Female,Enterprise,153.05,47,2,Bank Transfer,10.0,13.1,No
CUST-4349,63.0,Male,Basic,50.76,36,7,Credit Card,2.0,47.9,Yes
CUST-2736,71.0,Female,Enterprise,169.06,72,5,Bank Transfer,1.0,8.5,Yes
CUST-2503,66.0,Male,Basic,51.25,6,5,Mailed Check,2.0,23.4,Yes
CUST-3939,33.0,Female,Basic,56.57,24,0,Electronic Check,9.0,20.3,No
CUST-2445,54.0,Male,Basic,50.4,12,1,Bank Transfer,10.0,22.8,No
CUST-1561,18.0,Female,Premium,107.13,31,1,Credit Card,7.0,6.5,No
CUST-1708,39.0,Female,Premium,77.42,13,8,Credit Card,2.0,24.0,Yes
CUST-3679,66.0,Female,Premium,83.13,41,3,Credit Card,4.0,6.5,Yes
CUST-1425,66.0,Male,Basic,46.64,49,2,Electronic Check,5.0,28.3,No
CUST-2094,43.0,Female,Basic,53.3,71,1,Electronic Check,6.0,29.6,No
CUST-1648,19.0,Female,Basic,39.17,36,5,Credit Card,3.0,7.1,Yes
CUST-1073,34.0,Female,Basic,40.59,42,1,Bank Transfer,7.0,22.9,No
CUST-4244,38.0,Male,Basic,42.46,3,2,Electronic Check,9.0,32.2,No
CUST-2491,23.0,Male,Premium,100.43,37,0,Credit Card,9.0,34.7,No
CUST-2362,19.0,Female,Premium,100.88,65,2,Mailed Check,2.0,25.2,No
CUST-2006,74.0,Female,Enterprise,133.35,51,6,Credit Card,2.0,37.1,Yes
CUST-1621,66.0,Male,Premium,100.45,58,5,Credit Card,4.0,22.1,No
CUST-2458,32.0,Female,Enterprise,152.41,62,2,Bank Transfer,7.0,34.7,Yes
CUST-2831,70.0,Male,Basic,37.35,6,4,Electronic Check,8.0,15.3,Yes
CUST-1554,49.0,Female,Enterprise,114.38,42,0,Bank Transfer,10.0,27.5,No
CUST-2463,26.0,Female,Premium,74.28,38,0,Electronic Check,9.0,38.6,No
CUST-4198,58.0,Male,Premium,126.13,58,0,Credit Card,7.0,21.5,No
CUST-4136,31.0,Male,Basic,63.1,32,6,Electronic Check,,22.3,Yes
CUST-2952,69.0,Male,Basic,39.25,1,0,Electronic Check,9.0,16.8,No
CUST-1999,35.0,Female,Enterprise,150.91,15,7,Electronic Check,1.0,11.0,Yes
CUST-2722,70.0,Male,,168.05,41,2,Mailed Check,2.0,29.2,Yes
CUST-3575,40.0,Male,Premium,122.56,56,4,Bank Transfer,4.0,44.6,No
CUST-3546,54.0,Female,Basic,44.5,65,0,Credit Card,7.0,24.8,No
CUST-4233,40.0,Male,Premium,92.29,1,5,Bank Transfer,2.0,18.6,Yes
CUST-3487,73.0,Male,Basic,52.89,20,4,Mailed Check,3.0,38.3,Yes
CUST-3054,23.0,Female,Basic,46.08,47,3,Credit Card,7.0,23.0,No
CUST-3438,75.0,Male,Basic,65.91,72,1,Credit Card,10.0,33.5,No
CUST-1441,71.0,Male,Basic,45.03,16,1,Bank Transfer,10.0,4.4,No
CUST-1509,54.0,Female,Enterprise,155.67,69,4,Electronic Check,4.0,17.2,No
CUST-2101,32.0,Male,Enterprise,166.87,26,3,Credit Card,7.0,12.9,No
CUST-1590,65.0,Male,Premium,74.81,23,3,Credit Card,7.0,9.8,No
CUST-2554,20.0,Female,Basic,38.4,62,1,Bank Transfer,9.0,10.7,No
CUST-1650,67.0,Male,Basic,45.1,3,1,Electronic Check,9.0,23.4,No
CUST-4251,69.0,Male,Basic,45.99,43,4,Credit Card,4.0,45.6,Yes
CUST-3628,45.0,Female,Enterprise,169.48,25,0,Electronic Check,9.0,29.8,Yes
CUST-4409,52.0,Female,Premium,89.89,68,5,Electronic Check,5.0,16.1,Yes
CUST-2656,34.0,Male,Basic,51.4,69,1,Bank Transfer,6.0,18.3,No
CUST-3872,43.0,Male,Premium,78.73,44,3,Credit Card,2.0,42.4,Yes
CUST-1661,68.0,Female,Enterprise,175.53,67,4,Mailed Check,3.0,23.2,Yes
CUST-1631,50.0,Male,Basic,38.89,58,4,Electronic Check,7.0,26.6,No
CUST-3271,63.0,Female,Basic,36.95,14,2,Electronic Check,6.0,33.8,No
CUST-3044,75.0,Male,Premium,76.79,69,4,Mailed Check,5.0,13.9,No
CUST-3788,73.0,Male,Enterprise,179.08,71,8,Bank Transfer,4.0,13.7,Yes
CUST-1483,33.0,Male,Enterprise,176.66,7,1,Credit Card,8.0,4.6,No
CUST-2565,49.0,Female,Basic,64.65,16,0,Credit Card,10.0,34.4,No
CUST-4014,35.0,Male,Enterprise,142.06,7,6,Electronic Check,1.0,14.0,Yes
CUST-2533,36.0,Male,Premium,130.0,67,4,Credit Card,3.0,23.4,Yes
CUST-3463,55.0,Male,,170.39,9,1,Bank Transfer,6.0,39.5,No
CUST-3877,62.0,Male,,36.67,48,1,Mailed Check,6.0,40.2,No
CUST-3105,57.0,Male,Enterprise,133.71,64,0,Credit Card,9.0,24.1,No
CUST-1857,29.0,Male,Premium,113.65,9,2,Credit Card,6.0,22.4,Yes
CUST-2226,23.0,Male,Basic,57.25,64,1,Credit Card,9.0,35.1,Yes
CUST-2191,72.0,Male,Enterprise,162.21,55,0,Bank Transfer,10.0,24.9,No
CUST-2834,68.0,Male,Basic,37.1,50,5,Electronic Check,2.0,37.0,Yes
CUST-1531,59.0,Male,Basic,35.08,48,10,Credit Card,1.0,35.5,No
CUST-3367,29.0,Female,Basic,55.64,48,2,Electronic Check,10.0,23.1,No
CUST-1050,24.0,Male,Premium,118.59,2,0,Bank Transfer,8.0,21.4,No
CUST-2584,45.0,Male,Premium,92.57,8,8,Credit Card,1.0,27.4,Yes
CUST-1859,49.0,Male,Basic,47.59,18,8,Bank Transfer,1.0,24.3,Yes
CUST-2424,22.0,Female,Basic,49.05,8,3,Electronic Check,4.0,25.7,Yes
CUST-2073,29.0,Male,Basic,53.91,51,4,Electronic Check,2.0,35.1,Yes
CUST-1720,31.0,Female,Premium,106.3,72,1,Credit Card,9.0,1.0,No
CUST-4205,67.0,Male,Premium,70.0,32,3,Credit Card,5.0,38.0,No
